FID,ArrestID,Arrest_Dat,ArrestTime,streetnbr,street,city,state,zip,Name_ID,age,race,sex,Team,Beat,X,Y,recblock,charge,x2,y2
796,55794,1/25/15,1146,225,SPRING ST/HAGOOD AVE,CHARLESTON,SC,29403,217677,43,W,M,T1,121,2321378.25,348588.41, ,OPEN CONTAINER ALCOHOL,,
797,55795,1/25/15,1400,2070,SAM RITTENBERG BLVD,CHARLESTON,SC,29407,307906,12,W,F,T4,431,2297484.25,352472.09, ,SHOPLIFTING,,
798,55799,1/25/15,1850,1,MAVERICK ST/KING ST,CHARLESTON,SC,29403,294379,49,B,M,T1,126,2322531.5,354031.22, ,SIMPLE POSS MARIJUANA 1ST,,
799,55800,1/25/15,1828,994,DONAHUE DR/BAINBRIDGE DR,CHARLESTON,SC,29407,16710,54,B,M,T4,427,2310177.5,356981.19, ,OUT OF AGENCY WARRANT,,
800,55801,1/25/15,1740,994,DONAHUE DR/BAINBRIDGE DR,CHARLESTON,SC,29407,16710,54,B,M,T4,427,2310177.5,356981.19, ,SHOPLIFTING,,
801,55802,1/25/15,2319,2058,SAVANNAH HWY,CHARLESTON,SC,29407,9306,23,W,M,T4,424,2297687.75,349647.03, ,OUT OF AGENCY WARRANT,,
802,55803,1/25/15,2123,1115,OLD TOWNE RD,CHARLESTON,SC,29407,28480,27,B,M,T4,428,2308564,352112.72, ,UNLAWFUL CARRYING OF HANDGUN,,
803,55805,1/25/15,2345,52,AIKEN ST/SHEPPARD ST,CHARLESTON,SC,29403,53590,17,B,M,T1,124,2326312.5,352700.34, ,PWID/MANUF COCAINE,,
804,55806,1/26/15,244,180,LOCKWOOD DR,CHARLESTON,SC,29403,303291,34,W,M,T1,128,2319581.25,349133.84, ,PROPERTY CRIME ENHANCEMENT,,
805,55807,1/26/15,15,203,E BAY ST/CUMBERLAND ST,CHARLESTON,SC,29401,286649,32,W,M,T2,222,2329719,346187.75, ,PUBLIC INTOXICATION,,
806,55808,1/26/15,332,16,BROAD ST/STATE ST,CHARLESTON,SC,29401,32741,22,W,F,T2,222,2329553.5,344999, ,DUS 2ND,,
807,55810,1/26/15,715,125,CALHOUN ST/MEETING ST,CHARLESTON,SC,29401,6976,51,B,M,T2,221,2327509,348558.63, ,OPEN CONTAINER ALCOHOL,,
808,55811,1/26/15,1100,1004,ROCHELLE AVE,CHARLESTON,SC,29407,218045,40,W,M,T4,431,2301064.5,351858.56, ,OUT OF AGENCY WARRANT,,
809,55812,1/26/15,903,180,LOCKWOOD DR,CHARLESTON,SC,29403,51717,44,B,M,T1,128,2319581.25,349133.84, ,IMPROPER LANE CHANGE- USAGE,,
810,55813,1/26/15,1355,14,FRANKLIN ST/QUEEN ST,CHARLESTON,SC,29401,21552,48,B,F,T2,224,2326563.75,345159.16, ,DUS 1ST,,
811,55814,1/24/15,1133,180,LOCKWOOD DR,CHARLESTON,SC,29403,246509,38,W,M,T1,128,2319581.25,349133.84, ,PROPERTY CRIME ENHANCEMENT,,
812,55815,1/24/15,1158,180,LOCKWOOD DR,CHARLESTON,SC,29403,177344,50,W,M,T1,128,2319581.25,349133.84, ,PROPERTY CRIME ENHANCEMENT,,
813,55816,1/26/15,1154,180,LOCKWOOD DR,CHARLESTON,SC,29403,13186,30,B,M,T1,128,2319581.25,349133.84, ,DUS 1ST,,
814,55817,1/26/15,1422,3841,LEEDS AVE,NORTH CHARLESTON,SC,29405,62416,31,B,F, , ,0,0, ,SIMPLE POSS MARIJUANA 1ST,,
815,55818,1/26/15,1338,180,LOCKWOOD DR,CHARLESTON,SC,29403,4014,24,B,M,T1,128,2319581.25,349133.84, ,ASSAULT & BATTERY 2ND DEGREE,,
816,55819,1/26/15,1455,3841,LEEDS AVE,NORTH CHARLESTON,SC,29405,25743,50,B,M, , ,0,0, ,TRESPASSING,,
817,55820,1/26/15,1342,1402,CAMP RD,CHARLESTON,SC,29412,51430,40,W,F,T3,322,2320782,328375.03, ,POSS CONTROLLED SUSB SCHEDULE I-V,,
818,55822,1/26/15,1526,649,KING ST/LINE ST,CHARLESTON,SC,29403,306101,44,W,M,T1,122,2324831.25,351587.53, ,OUT OF AGENCY WARRANT,,
819,55823,1/26/15,1557,181,LOCKWOOD DR,CHARLESTON,SC,29403,110578,26,B,F,T1,128,2319536.75,349147.34, ,DISORDERLY CONDUCT,,
820,55824,1/26/15,1338,180,LOCKWOOD DR,CHARLESTON,SC,29403,4014,24,B,M,T1,128,2319581.25,349133.84, ,OUT OF AGENCY WARRANT,,
821,55825,1/25/15,2330,1827,1ST DR/BLITCHRIDGE RD,CHARLESTON,SC,29407,248744,18,W,M,T4,431,2300393.75,349235.03, ,POSS DRUG PARAPHERNALIA,,
822,55826,1/25/15,1835,17,CHADWICK DR/BEVERLY RD,CHARLESTON,SC,29407,280308,47,W,F,T4,421,2313483.25,345613.03, ,POSS DRUG PARAPHERNALIA,,
823,55827,1/26/15,1854,2058,SAVANNAH HWY,CHARLESTON,SC,29407,301387,28,B,F,T4,424,2297687.75,349647.03, ,THREATS / INTIMIDATION,,
824,55828,1/26/15,2214,2103,SAVANNAH HWY,CHARLESTON,SC,29414,277205,40,W,M,T4,424,2296367.5,349720.34, ,FAILURE TO YIELD RIGHT OF WAY,,
825,55829,1/26/15,2001,1602,SAVANNAH HWY,CHARLESTON,SC,29407,308095,37,B,M,T4,423,2303691,348409.28, ,OUT OF AGENCY WARRANT,,
826,55830,1/26/15,2040,1602,SAVANNAH HWY,CHARLESTON,SC,29407,308080,24,B,M,T4,423,2303691,348409.28, ,SIMPLE POSS MARIJUANA 1ST,,
827,55831,1/26/15,2358,3841,LEEDS AVE,NORTH CHARLESTON,SC,29405,305963,27,W,F, , ,0,0, ,GRAND LARCENY,,
828,55832,1/27/15,14,353,KING ST,CHARLESTON,SC,29401,7336,27,B,M,T2,224,2327029,347917.47, ,PUBLIC INTOXICATION,,
829,55833,1/26/15,2210,180,LOCKWOOD DR,CHARLESTON,SC,29403,261168,51,W,M,T1,128,2319581.25,349133.84, ,PUBLIC INTOXICATION,,
830,55834,1/27/15,42,2119,AMAKER ST,CHARLESTON,SC,29405,44698,54,B,M,T1,129,2321448.75,360810.16, ,CDV 1ST,,
831,55835,1/26/15,2154,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,121195,23,W,F,T1,125,2325178,352685.81, ,DUI 1ST,,
832,55836,1/26/15,2003,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,86664,19,B,M,T1,125,2325178,352685.81, ,SIMPLE POSS MARIJUANA 1ST,,
833,55837,1/26/15,2048,1714,PEARLOTT ST/BRAXTON AVE,CHARLESTON,SC,29407,283773,21,B,M,T4,421,2302071.25,348222.78, ,ASSAULT ON POLICE WHILE RESISTING ARREST,,
834,55838,1/26/15,2333,1031,FORT JOHNSON RD/SEASIDE LN,CHARLESTON,SC,29412,76662,50,W,M,T3,322,2327392,327756.09, ,RECKLESS DRIVING,,
835,55839,1/26/15,2003,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,308113,55,B,M,T1,125,2325178,352685.81, ,OPEN LIQUOR CONTAINER IN VEH,,
836,55840,1/27/15,238,353,KING ST,CHARLESTON,SC,29401,176996,22,W,M,T2,224,2327029,347917.47, ,PUBLIC DISORDERLY CONDUCT,,
837,55842,1/27/15,1047,164,MARKET ST/ARCHDALE ST,CHARLESTON,SC,29401,308192,24,B,M,T2,224,2327346.75,346295.44, ,OUT OF AGENCY WARRANT,,
838,55843,1/27/15,944,96,ASHLEY AVE/MONTAGU ST,CHARLESTON,SC,29401,234176,43,B,M,T2,224,2324669.25,346077.19, ,DUS 3RD +,,
839,55845,1/27/15,1313,69,STUART ST,CHARLESTON,SC,29403,306839,21,B,F,T1,125,2325373.5,354311.31, ,FORGERY,,
840,55846,1/27/15,937,180,LOCKWOOD DR,CHARLESTON,SC,29403,52887,31,B,F,T1,128,2319581.25,349133.84, ,SIMPLE POSS MARIJUANA 1ST,,
841,55847,1/27/15,1158,3841,LEEDS AVE / SACDC,NORTH CHARLESTON,SC,29405,221734,18,B,M, , ,0,0, ,DISTRIBUTION / PURCHASING HEROIN,,
842,55848,1/27/15,1311,180,LOCKWOOD DR,CHARLESTON,SC,29403,15323,55,B,M,T1,128,2319581.25,349133.84, ,TRESPASSING,,
843,55849,1/27/15,1304,50,STUART ST/AMERICA ST,CHARLESTON,SC,29403,61613,30,B,M,T1,125,2325657.75,354459.38, ,RECEIVING STOLEN GOODS,,
844,55850,1/27/15,1242,411,MEETING ST,CHARLESTON,SC,29403,306681,31,W,M,T1,122,2326350,350469.16, ,PUBLIC INTOXICATION,,
845,55851,1/27/15,1430,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,282756,72,W,M,T1,125,2325178,352685.81, ,LOITERING,,
846,55852,1/27/15,1452,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,217924,55,B,M,T1,125,2325178,352685.81, ,OPEN CONTAINER ALCOHOL,,
847,55853,1/27/15,1612,1899,AUSTIN AVE/BIRDIE GARRETT ST,CHARLESTON,SC,29405,110534,23,B,M,T1,129,2320331.5,363971.44, ,OUT OF AGENCY WARRANT,,
848,55854,1/27/15,1522,3951,WEST ASHLEY CIR,CHARLESTON,SC,29414,179661,36,W,M,T4,433,2282170.5,360858.56, ,SHOPLIFTING,,
849,55855,1/27/15,1739,1419,WITTER ST,CHARLESTON COUNTY,SC,29412,259421,15,B,M,T3,323,2319205,322284.91, ,ASSAULT & BATTERY 3RD DEGREE,,
850,55856,1/27/15,1744,1419,WITTER ST,CHARLESTON COUNTY,SC,29412,259421,15,B,M,T3,323,2319205,322284.91, ,LARCENY,,
851,55857,1/27/15,1747,78,LINE ST/SAINT PHILIP ST,CHARLESTON,SC,29403,29680,29,W,M,T1,122,2324472.75,351422.53, ,PUBLIC URINATION / DEFECATION,,
852,55859,1/27/15,1730,244,PRESIDENT ST,CHARLESTON,SC,29403,308223,15,B,F,T1,128,2321705.75,351057.47, ,DISTURBING SCHOOL,,
853,55860,1/27/15,1828,1113,ASHLEY RIVER RD/MAGNOLIA RD,CHARLESTON,SC,29407,308232,40,B,M,T4,425,2308389.25,352048.31, ,OUT OF AGENCY WARRANT,,
854,55861,1/27/15,2225,1521,SAVANNAH HWY/MARKFIELD DR,CHARLESTON,SC,29407,308242,27,W,M,T4,423,2305354.25,347947.84, ,SIMPLE POSS MARIJUANA 1ST,,
855,55862,1/27/15,1847,21,POSTON RD/WINDSOR DR,CHARLESTON,SC,29407,308253,40,B,M,T4,427,2310940.5,362984.56, ,OUT OF AGENCY WARRANT,,
856,55863,1/27/15,1918,1249,SECESSIONVILLE RD/FORT JOHNSON RD,CHARLESTON,SC,29412,20077,42,B,M,T3,323,2320866,324449.66, ,PWID/MANUF COCAINE,,
857,55864,1/27/15,2232,2045,ASHLEY RIVER RD/WILLIAM KENNERTY DR,CHARLESTON,SC,29407,308260,38,W,M,T4,432,2298566,357251.53, ,NO SC DRIVERS LICENSE,,
858,55865,1/27/15,2015,0,US17/ASHLEY AVE,CHARLESTON,SC,29403,6510,55,B,M,T1,121,2322747,350361.38, ,PUBLIC INTOXICATION,,
859,63153,12/8/15,131,1531,FOLLY RD/BUR CLARE DR,CHARLESTON COUNTY,SC,29412,166096,53,B,M,T3,323,2318691.5,319895.63, ,POSS COCAINE BASE,,
860,63156,12/8/15,437,0,MARGINAL RD/PONDEROSA DR,CHARLESTON COUNTY,SC,29414,58143,26,B,M,T4,433,2281027.5,352151.09, ,POSS MARIJUANA 2ND +,,
861,63157,12/8/15,1324,4060,W WILDCAT BLVD,CHARLESTON,SC,29414,347777,16,B,M,T4,433,2284420.5,360042.34, ,STRONG ARM ROBBERY,,
862,63158,12/8/15,1223,180,LOCKWOOD DR,CHARLESTON,SC,29403,173260,17,B,M,T1,128,2319581.25,349133.84, ,PWID/MANUF/DISTR/PURCH COCAINE BASE,,
863,63159,12/8/15,1027,3841,LEEDS AV,CHARLESTON COUNTY,SC, ,37741,22,B,M, , ,2302564.25,370066.25, ,BREACH OF TRUST W/ FRAUDULENT INTENT,,
864,63161,12/8/15,1056,180,LOCKWOOD DR,CHARLESTON,SC,29403,182537,30,W,M,T1,128,2319581.25,349133.84, ,BREACH OF TRUST W/ FRAUDULENT INTENT,,
865,63162,12/8/15,1251,244,PRESIDENT ST,CHARLESTON,SC,29403,295076,14,B,F,T1,128,2321705.75,351057.47, ,DISTURBING SCHOOL,,
866,63163,12/8/15,1259,244,PRESIDENT ST,CHARLESTON,SC,29403,132656,14,B,F,T1,128,2321705.75,351057.47, ,DISTURBING SCHOOL,,
867,63164,12/8/15,1504,120,N ROMNEY ST,CHARLESTON,SC,29403,7344,43,B,M,T1,129,2324993,358473.16, ,TRESPASSING,,
868,63166,12/8/15,1333,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,19948,36,B,M,T1,125,2325178,352685.81, ,DISORDERLY CONDUCT,,
869,63167,12/8/15,1839,1505,EVERGREEN ST/SEQUOIA ST,CHARLESTON,SC,29407,90944,18,B,M,T4,426,2304685,349099.66, ,PWID/MANUF/DISTR/PURCH COCAINE BASE,,
870,63169,12/8/15,1750,0,US17/MORRISON DR RAMP, , ,29403,347822,45,W,M,T1,129,2337053,354021.46, ,NO SC DRIVERS LICENSE,,
871,63170,12/8/15,2229,129,WENTWORTH ST,CHARLESTON,SC,29401,347834,43,W,M,T2,224,2326192.5,346304.09, ,PUBLIC INTOXICATION,,
872,63172,12/9/15,49,735,KING ST,CHARLESTON,SC,29403,36200,57,B,M,T1,126,2323080.5,353354.22, ,CSC W/MINOR - 3RD DEGREE,,
873,63173,12/9/15,153,699,RIVERLAND DR/CENTRAL PARK RD,CHARLESTON,SC,29412,4244,35,W,M,T3,321,2312242.25,332570.06, ,UNLAWFUL CARRYING OF HANDGUN,,
874,63174,12/9/15,215,84,JOHNSON ST,CHARLESTON,SC,29403,130761,28,B,F,T1,125,2325349.25,353939.31, ,SPEEDING 1-10,,
875,63175,12/9/15,451,36,COMING ST/MONTAGU ST,CHARLESTON,SC,29401,334835,25,W,M,T2,224,2326403.25,346908.47, ,PWID/MANUF MARIJUANA,,
876,63177,12/9/15,502,36,COMING ST/MONTAGU ST,CHARLESTON,SC,29401,168918,28,B,M,T2,224,2326403.25,346908.47, ,TRAFFICKING COCAINE 10-28G,,
877,63178,12/9/15,1321,3841,LEEDS AVE,NORTH CHARLESTON,SC,29405,8328,34,B,M, , ,0,0, ,FORGERY,,
878,63179,12/9/15,1341,3841,LEEDS AVE,N. CHARLESTON,SC,29405,4707,51,B,M, , ,0,0, ,PWID/MANUF/DISTR/PURCH COCAINE BASE,,
879,63180,12/9/15,1449,1484,CAMP RD,CHARLESTON,SC,29412,347920,12,B,F,T3,322,2319173.5,328910.16, ,DISTURBING SCHOOL,,
880,63182,12/9/15,1013,91,JOHNSON ST,CHARLESTON,SC,29403,69194,19,B,M,T1,125,2325240,353804.81, ,PWID/MANUF/DISTR/PURCH COCAINE BASE,,
881,63183,12/9/15,1552,1118,KING ST/POPLAR ST,CHARLESTON,SC,29403,111251,24,B,M,T1,127,2322287.25,356099.63, ,POSS MARIJUANA 2ND +,,
882,63185,12/9/15,1548,1118,KING ST/POPLAR ST,CHARLESTON,SC,29403,283258,23,B,M,T1,127,2322287.25,356099.63, ,POSS MARIJUANA 2ND +,,
883,63186,12/9/15,1700,3,DRAKE ST,CHARLESTON,SC,29403,9986,62,B,M,T1,123,2328141,350474.09, ,SIMPLE ASSAULT,,
884,63187,12/9/15,2006,180,LOCKWOOD BLVD,CHARLESTON,SC, ,10282,44,B,M,T1,128,2319662.25,349328.03, ,PROPERTY CRIME ENHANCEMENT,,
885,63188,12/9/15,2000,0,MEETING ST/LEE ST,CHARLESTON,SC,29403,141050,33,B,M,T1,125,2325178,352685.81, ,OPEN CONTAINER ALCOHOL,,
886,63191,12/9/15,2033,381,KING ST/CALHOUN ST,CHARLESTON,SC,29401,119482,53,B,M,T2,224,2326886.25,348233.03, ,"SHOPLIFTING, M",,
887,63192,12/9/15,2044,381,KING ST/CALHOUN ST,CHARLESTON,SC,29401,347953,19,W,M,T2,224,2326886.25,348233.03, ,"SHOPLIFTING, M",,
888,63193,12/9/15,2130,1805,CORNSILK DR,CHARLESTON,SC,29414,175236,33,W,M,T4,433,2281660.5,356514.34, ,DV 3RD,,
889,63194,12/9/15,2153,104,N ROMNEY ST,CHARLESTON,SC,29403,228186,23,B,M,T1,129,2324837.5,358019.63, ,DV 3RD,,
890,63195,12/10/15,134,495,KING ST,CHARLESTON,SC,29403,161539,21,W,M,T1,122,2325946,349741.47, ,PUBLIC INTOXICATION,,
891,63197,12/10/15,1042,408,KING ST/VANDERHORST ST,CHARLESTON,SC,29403,114566,57,B,M,T1,122,2326601.5,348765.47, ,OUT OF AGENCY WARRANT,,
892,63198,12/10/15,1213,150,CALHOUN ST/KING ST,CHARLESTON,SC,29401,286649,33,W,M,T2,224,2326890.75,348247.69, ,OPEN CONTAINER ALCOHOL,,
893,63199,12/10/15,1329,2,SAVANNAH HWY,CHARLESTON,SC,29407,23035,22,B,M,T4,425,2318012.5,346632.34, ,PWID/MANUF/DISTR/PURCH COCAINE BASE,,
894,63202,12/10/15,1852,0,SAVANNAH HWY/FOLLY ROAD BLVD,CHARLESTON,SC,29407,348063,28,W,M,T4,425,2317390.25,346093.97, ,NO DRIVERS LICENSE 1ST OFFENSE,,
895,63204,12/10/15,1730,478,MEETING ST,CHARLESTON,SC,29403,348064,42,B,M,T1,124,2325659.5,351915.66, ,POSS DRUG PARAPHERNALIA,,
896,63205,12/10/15,2100,476,SAVANNAH HWY/WESLEY DR,CHARLESTON,SC,29407,227781,22,B,F,T4,425,2315551.75,345949.56, ,FORGERY,,
897,63206,12/10/15,2103,0,LOCKWOOD DR/CALHOUN ST RAMP,CHARLESTON,SC,29401,348077,25,B,M,T2,224,2321863,346309.28, ,SIMPLE POSS MARIJUANA 1ST,,
898,63207,12/10/15,2304,730,RUTLEDGE AVE/GROVE ST,CHARLESTON,SC,29403,47501,63,B,M,T1,127,2321523.5,354511.22, ,OPEN CONTAINER ALCOHOL,,
899,63208,12/10/15,2050,375,MEETING ST,CHARLESTON,SC,29403,141050,33,B,M,T1,122,2326622.25,349678.41, ,TRESPASSING,,
900,63209,12/11/15,30,38,RUTLEDGE AVE/QUEEN ST,CHARLESTON,SC,29401,244808,43,W,M,T2,224,2325681.75,345054.91, ,DUI 1ST,,
901,63210,12/11/15,103,3841,LEEDS AVENUE,NORTH CHARLESTON,SC,29405,329443,44,B,M, , ,0,0, ,TRESPASSING AFTER WARNING,,
902,63212,12/11/15,244,1402,CAMP RD,CHARLESTON,SC,29412,25791,26,B,M,T3,322,2320782,328375.03, ,"DISTRIBUTION / PURCHASING COCAINE, F",,
903,63213,12/10/15,1950,2479,MAYBANK HWY/HEADQUARTERS PLANTATION DR,CHARLESTON,SC,29455,173238,38,W,M,T3,324,2301715.75,335682.94, ,SIMPLE POSS MARIJUANA 1ST,,
904,63217,12/11/15,115,2150,MAYBANK HWY/RIVERLAND DR,CHARLESTON,SC,29412,90335,30,W,M,T3,321,2308089.5,337244.06, ,OPEN CONTAINER BEER/WINE IN VEH,,
905,63219,12/11/15,830,4060,W WILDCAT BLVD,CHARLESTON,SC,29414,343129,17,B,M,T4,433,2284420.5,360042.34, ,ARMED ROBBERY,,
906,63220,12/10/15,1403,3841,LEEDS AVE,NORTH CHARLESTON,SC,29405,128390,55,B,M, , ,0,0, ,BREAKING INTO MOTOR VEHICLE,,
907,63221,12/11/15,315,79,ASHLEY AVE/WENTWORTH ST, ,SC,29401,23555,23,B,M,T2,224,2359980.75,429046.69, ,ASSAULT & BATTERY 2ND DEGREE,,
908,63222,12/11/15,1019,180,LOCKWOOD BLVD,CHARLESTON,SC,29403,8874,79,W,M,T1,128,2319662.25,349328.03, ,CDV 1ST,,
909,63223,12/11/15,315,79,ASHLEY AVE/WENTWORTH ST, , ,29401,176349,31,B,M,T2,224,2359980.75,429046.68, ,ASSAULT & BATTERY 2ND DEGREE,,
910,63224,12/11/15,932,127,N ROMNEY ST,CHARLESTON,SC,29403,293996,29,B,M,T1,129,2324616.5,358279.75, ,OUT OF AGENCY WARRANT,,
911,63225,12/11/15,1222,1430,WOODVIEW LN/WESTWOOD DR,CHARLESTON,SC,29412,348172,52,B,M,T3,323,2319326.25,322026.13, ,DUS 2ND,,
912,63226,12/11/15,1305,915,EAST ST,CHARLESTON,SC,29407,5340,31,B,M,T4,425,2309127,351131.03, ,PWID/MANUF MARIJUANA,,
913,63227,12/11/15,1310,5,FABER ST,CHARLESTON,SC,29401,7297,56,W,M,T2,222,2329904.25,346129.03, ,OPEN CONTAINER ALCOHOL,,
914,63228,12/11/15,1308,99,NASSAU ST,CHARLESTON,SC,29403,183270,52,B,M,T1,124,2325911,352117.97, ,OPEN CONTAINER ALCOHOL,,
915,63229,12/11/15,1214,3841,LEEDS AVENUE,N CHARLESTON,SC,29405,208719,44,B,M, , ,0,0, ,HARASSMENT 1ST DEGREE,,
916,63231,12/11/15,1349,88,AMERICA ST/COLUMBUS ST,CHARLESTON,SC,29403,41148,21,B,M,T1,124,2326884.75,352033.34, ,BREACH OF TRUST W/ FRAUDULENT INTENT,,
917,63232,12/11/15,1648,329,MEETING ST,CHARLESTON,SC,29403,9064,47,B,M,T1,122,2327226.75,348767.66, ,OPEN CONTAINER ALCOHOL,,
918,63233,12/11/15,1823,35,HANOVER ST,CHARLESTON,SC,29403,783,53,B,M,T1,124,2326460.5,351682.63, ,SIMPLE ASSAULT,,
919,63234,12/11/15,2154,1100,CRULL DR,CHARLESTON,SC,29407,124573,16,B,F,T4,426,2304015.75,352024.78, ,OUT OF AGENCY WARRANT,,
920,63235,12/11/15,1840,2367,SAVANNAH HWY/MELROSE DR,CHARLESTON,SC,29414,342828,40,W,M,T4,433,2292999.25,350299.78, ,DUI 2ND,,
921,63236,12/11/15,2236,329,MEETING ST,CHARLESTON,SC,29403,149466,57,W,M,T1,122,2327226.75,348767.66, ,OPEN CONTAINER ALCOHOL,,
922,63237,12/11/15,1800,13,LINE ST,CHARLESTON,SC,29403,273126,53,B,F,T1,124,2326117.5,352224.22, ,POSS DRUG PARAPHERNALIA,,
923,63238,12/11/15,2322,329,MEETING ST,CHARLESTON,SC,29403,9457,53,B,M,T1,122,2327226.75,348767.66, ,DISORDERLY CONDUCT,,
924,63239,12/11/15,2230,150,MARKET ST/KING ST,CHARLESTON,SC,29401,31622,28,B,M,T2,222,2327846.5,346352.38, ,DUS 1ST,,
925,63240,12/11/15,1716,199,BEAUFAIN ST/LOCKWOOD DR,CHARLESTON,SC,29401,160888,55,W,M,T2,224,2323895,344791.34, ,PUBLIC INTOXICATION,,
926,63241,12/11/15,2003,19,ASHTON ST,CHARLESTON,SC,29403,21027,23,B,M,T1,128,2321662.5,349088.72, ,OPEN CONTAINER ALCOHOL,,
927,63242,12/11/15,2206,2070,SAM RITTENBERG BLVD,CHARLESTON,SC,29407,289642,17,W,M,T4,431,2297484.25,352472.09, ,SHOPLIFTING,,
928,63243,12/11/15,2152,1755,ASHLEY HALL RD,CHARLESTON,SC,29407,348257,28,W,M,T4,430,2303331.25,357665.38, ,DV 2ND,,
929,63244,12/12/15,43,2064,SAM RITTENBERG BLVD,CHARLESTON,SC,29407,302080,16,W,M,T4,431,2297252,352898.53, ,SHOPLIFTING,,
930,63245,12/11/15,2107,1227,KING ST,CHARLESTON,SC,29403,348240,43,W,M,T1,129,2322024.75,357814.47, ,LEAVING SCENE OF ACCIDENT (UNATTENDED VEHICLE),,
931,63246,12/12/15,46,2064,SAM RITTENBERG BLVD,CHARLESTON,SC,29407,293885,16,W,M,T4,431,2297252,352898.53, ,SHOPLIFTING,,
932,63247,12/11/15,2048,345,MEETING ST,CHARLESTON,SC,29403,141050,33,B,M,T1,122,2327022.5,349277.34, ,TRESPASSING,,
933,63248,12/11/15,2359,63,MARY ST,CHARLESTON,SC,29403,9064,47,B,M,T1,122,2326324,350024.94, ,TRESPASSING,,
934,63250,12/11/15,2240,1499,SAM RITTENBERG BLVD/DICKENS ST,CHARLESTON,SC,29407,20788,23,B,M,T4,428,2307182.25,357864.13, ,UNLAWFUL CARRYING OF HANDGUN,,
935,63252,12/12/15,212,180,LOCKWOOD DR,CHARLESTON,SC,29403,135431,19,B,M,T1,128,2319581.25,349133.84, ,PEDDLERS PERMIT REQUIRED,,
936,63253,12/12/15,112,224,MEETING ST/PINCKNEY ST, ,SC,29401,237163,27,W,M,T2,222,2355261.5,422456.69, ,PUBLIC INTOXICATION,,
937,63254,12/12/15,210,1579,SAM RITTENBERG BLVD/ASHLEY HALL RD,CHARLESTON,SC,29407,35886,25,B,M,T4,428,2304487,355733.34, ,OUT OF AGENCY WARRANT,,
938,63255,12/11/15,2010,445,MEETING ST,CHARLESTON,SC,29403,229659,56,B,M,T1,122,2325676,351233.84, ,OPEN CONTAINER ALCOHOL,,
939,63256,12/12/15,125,547,KING ST,CHARLESTON,SC,29403,193029,51,B,M,T1,122,2325662,350204.28, ,PROHIBITED AREAS FOR SOLICITORS,,
940,63257,12/12/15,320,25,S MARKET ST/E BAY ST,CHARLESTON,SC,29401,94972,27,B,M,T2,222,2329682,346527.19, ,PUBLIC DISORDERLY CONDUCT,,
941,63259,12/12/15,400,33,JOHN ST/MEETING ST,CHARLESTON,SC,29403,337643,25,W,M,T1,122,2327018.25,349428.63, ,PUBLIC INTOXICATION,,
942,63260,12/12/15,515,1900,HAZELWOOD DR,CHARLESTON,SC,29407,295271,14,B,F,T4,432,2299089.75,354017.91, ,SIMPLE ASSAULT,,
943,63261,12/12/15,325,404,PLANTERS TRACE DR/SEA COTTON CIR,CHARLESTON,SC,29412,143960,39,B,M,T3,323,2321944,320154.09, ,SIMPLE POSS MARIJUANA 1ST,,
944,63262,12/12/15,1141,3841,LEEDS AVENUE,N CHARLESTON,SC,29405,343174,18,B,M, , ,0,0, ,GRAND LARCENY,,
945,63263,12/12/15,1004,3150,GLENN MCCONNELL PKWY/ACCESS RD,CHARLESTON,SC,29414,22347,37,B,M,T4,434,2292774.75,357528.91, ,SIMPLE POSS MARIJUANA 1ST,,
946,63264,12/12/15,950,2245,SAVANNAH HWY,CHARLESTON,SC,29414,215667,41,B,F,T4,424,2294716.75,349957.53, ,OUT OF AGENCY WARRANT,,
947,63265,12/12/15,1010,2245,SAVANNAH HWY,CHARLESTON,SC,29414,57008,46,B,M,T4,424,2294716.75,349957.53, ,DUS 3RD +,,
948,63266,12/12/15,1119,2135,ASHLEY RIVER RD,CHARLESTON,SC,29407,337647,22,W,M,T4,434,2297779.25,357798.94, ,SIMPLE POSS MARIJUANA 1ST,,
949,63267,12/12/15,1107,78,ASHLEY HALL PLANTATION RD,CHARLESTON,SC,29407,17294,26,B,M,T4,434,2297731.25,359325.78, ,OUT OF AGENCY WARRANT,,
950,63268,12/12/15,1600,5,CUMBERLAND ST/E BAY ST,CHARLESTON,SC,29401,7297,56,W,M,T2,222,2329731,346180.22, ,OPEN CONTAINER ALCOHOL,,
951,63269,12/12/15,1600,0,MEETING ST/LEE ST,CHARLESTON,SC,29401,6976,52,B,M,T1,125,2325178,352685.81, ,OPEN CONTAINER ALCOHOL,,
952,63270,12/12/15,2023,2070,SAM RITTENBERG BLVD,CHARLESTON,SC,29407,348318,14,B,M,T4,431,2297484.25,352472.09, ,SHOPLIFTING,,
953,63271,12/12/15,1852,61,AMERICA ST,CHARLESTON,SC,29403,39226,64,B,M,T1,124,2327030.75,351563.75, ,ILLEGAL USE OF 911,,
954,63273,12/12/15,2044,12,BOGARD ST,CHARLESTON,SC,29403,175046,24,A,M,T1,121,2324552,350926.56, ,LOUD NOISE,,
